TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20220908221931,1,45,18,2,0,0,0
20220908221931,2,46,20,2,0,0,0
20220908221931,3,8,22,2,0,0,0
20220908221931,4,2,22,1,0,0,0
20220908221938,1,62,18,1,0,0,0
20220908221938,2,63,20,2,0,0,0
20220908221946,1,36,18,2,0,0,0
20220908221946,2,68,26,2,0,0,0
20220908221946,3,9,22,2,0,0,0
20220908221951,1,41,18,1,0,0,0
20220908221951,2,34,20,2,0,0,0
20220908221951,3,11,22,2,0,0,0
20220908221951,4,8,22,2,0,0,0
20220908221953,1,80,19,1,0,0,0
20220908221954,1,25,18,1,0,0,0
20220908221954,2,24,20,2,0,0,0
20220908221954,3,2,22,2,0,0,0
20220908221954,4,1,22,2,0,0,0
20220908221960,1,71,19,2,0,0,0
20220908221968,1,74,18,1,0,0,0
20220908221968,2,75,20,2,0,0,0
20220908221969,1,28,18,2,0,0,0
20220908221969,2,29,20,1,0,0,0
20220908221971,1,77,18,1,0,0,0
20220908221971,2,73,20,2,0,0,0
20220908221971,3,49,22,1,0,0,0
20220908221972,1,80,18,1,0,0,0
20220908221972,2,77,20,2,0,0,0
20220908221978,1,35,18,2,0,0,0
20220908221978,2,36,20,1,0,0,0
20220908221978,3,9,22,1,0,0,0
20220908221978,4,11,22,2,0,0,0
20220908221997,1,67,19,1,0,0,0
20220908222003,1,54,18,1,0,0,0
20220908222003,2,54,20,2,0,0,0
20220908222003,3,18,22,2,0,0,0
20220908222003,4,15,22,2,0,0,0
20220908222005,1,33,19,1,0,0,0
20220908222005,2,30,21,1,0,0,0
20220908222007,1,42,18,1,0,0,0
20220908222007,2,38,20,2,0,0,0
20220908222007,3,10,22,2,0,0,0
20220908222007,4,6,22,1,0,0,0
20220908222008,1,72,18,1,0,0,0
20220908222008,2,62,20,2,0,0,0
20220908222008,4,26,22,1,0,0,0
20220908222017,1,64,18,1,0,0,0
20220908222017,2,63,20,2,0,0,0
20220908222022,1,15,18,1,0,0,0
20220908222022,2,43,24,2,0,0,0
20220908222022,3,43,24,1,0,0,0
20220908222024,1,71,18,1,0,0,0
20220908222024,2,70,20,2,0,0,0
20220908222025,1,80,18,1,0,0,0
20220908222025,2,60,20,2,0,0,0
20220908222027,1,80,18,1,0,0,0
20220908222027,2,74,20,2,0,0,0
20220908222030,1,59,18,1,0,0,0
20220908222030,2,58,20,2,0,0,0
20220908222035,1,70,18,1,0,0,0
20220908222035,2,70,20,2,0,0,0
20220908222060,1,67,19,1,0,0,0
20220908222068,1,31,18,2,0,0,0
20220908222068,2,33,20,1,0,0,0
20220908222068,3,5,22,1,0,0,0
20220908222068,4,3,22,2,0,0,0
20220908222068,5,2,22,2,0,0,0
20220908222068,6,0,22,1,0,0,0
20220908222070,1,56,19,1,0,0,0
20220908222076,1,64,18,1,0,0,0
20220908222076,2,61,20,2,0,0,0
20220908222092,1,20,19,2,0,0,0
20220908222092,2,22,21,1,0,0,0
20220908222100,1,80,18,2,0,0,0
20220908222100,2,75,20,1,0,0,0
20220908222103,1,28,18,1,0,0,0
20220908222103,2,27,20,2,0,0,0
20220908222103,3,2,22,1,0,0,0
20220908222103,4,0,22,1,0,0,0
20220908222105,1,73,19,2,0,0,0
20220908222138,1,75,18,2,0,0,0
20220908222138,2,76,20,1,0,0,0
20220908222140,1,66,18,1,0,0,0
20220908222140,2,63,20,2,0,0,0
20220908222140,3,41,22,1,0,0,0
20220908222152,1,39,18,2,0,0,0
20220908222152,2,44,20,1,0,0,0
20220908222152,3,8,22,1,0,0,0
20220908222152,4,4,22,1,0,0,0
20220908222154,1,72,19,2,0,0,0
20220908222155,1,77,18,2,0,0,0
20220908222155,2,80,20,1,60,0,0
20220908222164,1,17,18,1,0,0,0
20220908222164,2,49,24,2,0,0,0
20220908222164,3,49,24,1,0,0,0
20220908222165,1,66,19,2,0,0,0
20220908222172,1,53,19,2,0,0,0
20220908222175,1,23,18,2,0,0,0
20220908222175,2,27,20,1,0,0,0
20220908222175,3,0,22,2,0,0,0
20220908222182,1,41,19,2,0,0,0
20220908222182,2,9,22,2,0,0,0
20220908222182,3,67,24,2,0,0,0
20220908222185,1,32,18,2,0,0,0
20220908222185,2,34,20,1,0,0,0
20220908222185,3,9,22,1,0,0,0
20220908222185,4,0,22,1,0,0,0
20220908222185,5,4,23,1,0,0,0
20220908222192,1,18,18,1,0,0,0
20220908222192,2,39,24,2,0,0,0
20220908222192,3,48,24,1,0,0,0
20220908222192,4,17,25,1,0,0,0
20220908222193,1,52,18,1,0,0,0
20220908222193,2,52,20,2,0,0,0
20220908222193,3,22,22,1,0,0,0
20220908222199,1,63,19,2,0,0,0
20220908222209,1,63,19,1,0,0,0
20220908222209,2,75,28,2,0,0,0
20220908222212,1,65,19,2,0,0,0
20220908222222,1,21,18,1,0,0,0
20220908222222,2,21,25,1,0,0,0
20220908222222,3,19,28,1,0,0,0
20220908222222,4,19,29,1,0,0,0
20220908222225,1,75,18,2,0,0,0
20220908222225,2,71,20,1,0,0,0
20220908222225,3,38,22,1,0,0,0
20220908222225,4,38,22,1,0,0,0
20220908222232,1,54,18,1,0,0,0
20220908222232,2,57,21,2,0,0,0
20220908222244,1,68,18,1,0,0,0
20220908222244,2,62,20,2,0,0,0
20220908222245,1,29,19,2,0,0,0
20220908222245,2,31,21,1,0,0,0
20220908222251,1,20,19,2,0,0,0
20220908222251,2,20,21,1,0,0,0
20220908222254,1,67,18,1,0,0,0
20220908222254,2,65,20,2,0,0,0
20220908222256,1,61,18,1,0,0,0
20220908222256,2,59,20,2,0,0,0
20220908222260,1,36,19,1,0,0,0
20220908222260,2,32,21,1,0,0,0
20220908222261,1,20,18,1,0,0,0
20220908222261,2,42,24,1,0,0,0
20220908222261,3,47,24,2,0,0,0
20220908222261,4,11,25,1,0,0,0
20220908222262,1,80,18,2,0,0,0
20220908222262,2,78,20,1,0,0,0
20220908222282,1,49,18,2,0,0,0
20220908222282,2,15,22,1,0,0,0
20220908222283,1,66,18,1,0,0,0
20220908222283,2,66,20,2,0,0,0
20220908222285,1,33,19,1,0,0,0
20220908222285,2,30,21,2,0,0,0
20220908222289,1,78,19,2,0,0,0
20220908222308,1,58,18,2,0,0,0
20220908222308,2,24,22,1,0,0,0
20220908222315,1,48,18,2,0,0,0
20220908222315,2,21,22,1,0,0,0
20220908222318,1,24,18,1,0,0,0
20220908222318,2,30,26,1,0,0,0
20220908222319,1,46,18,1,0,0,0
20220908222319,2,45,20,2,0,0,0
20220908222319,3,10,22,2,0,0,0
20220908222319,4,7,22,2,0,0,0
20220908222321,1,77,18,1,0,0,0
20220908222321,2,65,30,2,0,0,0
20220908222322,1,56,18,2,0,0,0
20220908222322,2,59,20,1,0,0,0
20220908222323,1,18,18,2,0,0,0
20220908222323,2,60,24,1,0,0,0
20220908222323,3,44,24,2,0,0,0
20220908222323,4,17,25,1,0,0,0
20220908222323,5,14,25,1,0,0,0
20220908222323,6,7,25,2,0,0,0
20220908222329,1,44,18,1,0,0,0
20220908222329,2,44,20,2,0,0,0
20220908222329,3,4,22,2,0,0,0
20220908222330,1,40,18,2,0,0,0
20220908222330,2,67,24,2,0,0,0
20220908222330,3,18,26,1,0,0,0
20220908222330,4,12,26,2,0,0,0
20220908222339,1,25,19,1,0,0,0
20220908222339,2,22,20,2,0,0,0
20220908222342,1,66,18,2,0,0,0
20220908222342,2,66,20,1,0,0,0
20220908222347,1,80,18,2,0,0,0
20220908222347,2,85,20,1,60,0,0
20220908222348,1,50,18,1,0,0,0
20220908222348,2,46,20,2,0,0,0
20220908222348,3,26,22,2,0,0,0
20220908222348,4,0,23,1,0,0,0
20220908222348,5,21,22,2,0,0,0
20220908222349,1,36,18,1,0,0,0
20220908222349,2,36,20,2,0,0,0
20220908222349,3,10,22,1,0,0,0
20220908222349,4,6,22,2,0,0,0
20220908222352,1,33,18,1,0,0,0
20220908222352,2,33,20,2,0,0,0
20220908222352,3,1,22,2,0,0,0
20220908222353,1,32,18,1,0,0,0
20220908222353,2,32,20,2,0,0,0
20220908222353,3,68,24,1,0,0,0
20220908222353,4,59,24,2,0,0,0
20220908222366,1,85,19,2,60,0,0
20220908222369,1,63,18,2,0,0,0
20220908222369,2,26,22,1,0,0,0
20220908222387,1,36,18,2,0,0,0
20220908222387,2,14,22,1,0,0,0
20220908222387,3,12,22,1,0,0,0
20220908222387,4,8,22,2,0,0,0
20220908222398,1,72,19,2,0,0,0
20220908222401,1,73,18,1,0,0,0
20220908222401,2,69,20,2,0,0,0
20220908222406,1,45,18,2,0,0,0
20220908222406,2,16,22,1,0,0,0
20220908222406,3,4,22,2,0,0,0
20220908222420,1,69,18,1,0,0,0
20220908222420,2,72,20,2,0,0,0
20220908222422,1,66,18,1,0,0,0
20220908222422,2,63,20,2,0,0,0
20220908222430,1,35,19,1,0,0,0
20220908222430,2,29,21,2,0,0,0
20220908222431,1,65,18,1,0,0,0
20220908222431,2,50,20,2,0,0,0
20220908222434,1,45,19,1,0,0,0
20220908222442,1,71,18,1,0,0,0
20220908222442,2,28,28,1,0,0,0
20220908222450,1,53,18,2,0,0,0
20220908222450,2,56,20,1,0,0,0
20220908222450,3,56,30,1,0,0,0
20220908222453,1,80,18,2,0,0,0
20220908222453,2,60,22,1,0,0,0
20220908222461,1,69,18,2,0,0,0
20220908222461,2,42,22,1,0,0,0
20220908222463,1,35,18,1,0,0,0
20220908222463,2,35,20,2,0,0,0
20220908222463,3,5,22,1,0,0,0
20220908222463,4,3,22,2,0,0,0
20220908222475,1,61,19,2,0,0,0
20220908222476,1,48,18,1,0,0,0
20220908222476,2,64,26,2,0,0,0
20220908222476,3,48,30,2,0,0,0
20220908222477,1,35,19,1,0,0,0
20220908222479,1,65,18,1,0,0,0
20220908222479,2,71,20,2,0,0,0
20220908222479,3,19,22,1,0,0,0
20220908222481,1,37,18,1,0,0,0
20220908222481,2,36,20,2,0,0,0
20220908222491,1,69,18,2,0,0,0
20220908222491,2,73,25,2,0,0,0
20220908222491,3,76,26,1,0,0,0
20220908222492,1,28,18,1,0,0,0
20220908222492,2,68,24,1,0,0,0
20220908222492,3,30,28,1,0,0,0
20220908222502,1,77,18,2,0,0,0
20220908222502,2,78,20,1,0,0,0
20220908222504,1,80,18,1,0,0,0
20220908222504,2,80,20,2,60,0,0
20220908222506,1,68,18,2,0,0,0
20220908222506,2,71,20,1,0,0,0
20220908222512,1,50,18,1,0,0,0
20220908222512,2,49,20,2,0,0,0
20220908222518,1,78,19,2,0,0,0
20220908222529,1,36,18,2,0,0,0
20220908222529,2,36,20,1,0,0,0
20220908222529,3,11,22,2,0,0,0
20220908222529,4,6,22,1,0,0,0
20220908222534,1,43,18,1,0,0,0
20220908222534,2,43,20,2,0,0,0
20220908222534,3,9,22,2,0,0,0
20220908222534,4,7,22,1,0,0,0
20220908222556,1,24,18,1,0,0,0
20220908222556,2,53,24,1,0,0,0
20220908222556,3,45,24,2,0,0,0
20220908222556,4,17,25,2,0,0,0
20220908222556,5,8,25,1,0,0,0
20220908222556,6,28,25,2,0,0,0
20220908222556,7,85,26,2,60,0,0
20220908222568,1,41,18,1,0,0,0
20220908222568,3,13,22,2,0,0,0
20220908222569,1,78,18,1,0,0,0
20220908222569,2,77,20,2,0,0,0
20220908222571,1,52,18,1,0,0,0
20220908222571,2,46,20,2,0,0,0
20220908222571,3,10,22,1,0,0,0
20220908222571,4,8,22,1,0,0,0
20220908222572,1,41,18,2,0,0,0
20220908222572,2,46,20,1,0,0,0
20220908222572,3,1,22,2,0,0,0
20220909220500,1,68,18,1,0,0,0
20220909220500,2,63,20,2,0,0,0
20220909220549,1,40,18,1,0,0,0
20220909220549,2,41,20,2,0,0,0
20220909220549,3,6,22,2,0,0,0
20220909220549,4,4,22,2,0,0,0
20220909220575,1,58,19,2,0,0,0
20220909220612,1,25,19,1,0,0,0
20220909220612,5,23,28,1,0,0,0
20220909220612,6,24,28,2,0,0,0
20220909220667,1,67,18,1,0,0,0
20220909220667,2,55,20,2,0,0,0
20220909220689,1,65,18,1,0,0,0
20220909220689,2,64,20,2,0,0,0
20220909220715,1,39,18,1,0,0,0
20220909220715,2,26,20,2,0,0,0
20220909220715,3,0,22,2,0,0,0
20220909220851,1,80,19,2,0,0,0
20220909220857,1,35,18,1,0,0,0
20220909220857,2,38,20,2,0,0,0
20220909220857,3,9,22,1,0,0,0
20220909220857,4,6,22,2,0,0,0
20220909220866,1,73,19,2,0,0,0
20220909220885,1,85,19,2,60,0,0
20220909220890,1,52,18,2,0,0,0
20220909220890,2,57,20,1,0,0,0
20220909220890,3,17,22,1,0,0,0
20220909220985,1,76,18,1,0,0,0
20220909220985,2,74,20,2,0,0,0
20220909221022,1,33,18,1,0,0,0
20220909221022,2,31,20,2,0,0,0
20220909221022,3,3,22,2,0,0,0
20220909221032,1,70,19,1,0,0,0
20220909221032,2,75,28,2,0,0,0
20220909221034,1,48,19,1,0,0,0
20220909221044,1,60,18,1,0,0,0
20220909221044,2,80,24,2,0,0,0
20220909221044,4,46,26,1,0,0,0
20220909221060,1,57,18,1,0,0,0
20220909221060,2,54,20,2,0,0,0
20220909221124,1,56,19,1,0,0,0
20220909221163,1,30,18,1,0,0,0
20220909221163,2,28,20,2,0,0,0
20220909221179,1,74,18,2,0,0,0
20220909221179,2,80,20,1,0,0,0
20220909221218,1,57,19,1,0,0,0
20220909221218,2,66,21,2,0,0,0
20220909221218,3,26,22,2,0,0,0
20220909221224,1,52,18,1,0,0,0
20220909221224,2,50,20,2,0,0,0
20220909221224,3,17,22,2,0,0,0
20220909221260,1,33,18,2,0,0,0
20220909221260,2,33,20,1,0,0,0
20220909221260,3,14,22,1,0,0,0
20220909221260,4,9,22,1,0,0,0
20220909221261,1,66,18,2,0,0,0
20220909221261,2,74,20,1,0,0,0
20220909221395,1,43,18,1,0,0,0
20220909221395,2,36,20,1,0,0,0
20220909221405,1,80,19,2,0,0,0
20220909221488,1,76,19,2,0,0,0
20220909221489,1,78,18,2,0,0,0
20220909221489,2,80,20,1,0,0,0
20220909221532,1,34,18,2,0,0,0
20220909221532,2,30,20,1,0,0,0
20220909221563,1,56,18,2,0,0,0
20220909221563,2,63,20,1,0,0,0
20220909221567,1,44,18,2,0,0,0
20220909221567,2,42,20,1,0,0,0
20220909221587,1,75,18,1,0,0,0
20220909221587,2,66,20,2,0,0,0
20220909221587,3,4,26,1,0,0,0
20220909221597,1,62,18,1,0,0,0
20220909221597,2,61,20,2,0,0,0
20220909221598,1,38,19,2,0,0,0
20220909221606,1,64,19,2,0,0,0
20220909221629,1,61,19,1,0,0,0
20220909221665,1,67,19,2,0,0,0
20220909221677,1,68,18,2,0,0,0
20220909221677,2,73,20,1,0,0,0
20220909221693,1,39,18,1,0,0,0
20220909221693,2,16,22,2,0,0,0
20220909221716,1,43,18,2,0,0,0
20220909221716,2,52,21,1,0,0,0
20220909221781,1,28,18,2,0,0,0
20220909221781,2,5,22,2,0,0,0
20220909221828,1,60,18,1,0,0,0
20220909221828,2,58,20,2,0,0,0
20220909221828,3,18,22,1,0,0,0
20220909221841,1,31,18,2,0,0,0
20220909221841,2,37,20,1,0,0,0
20220909221841,3,6,22,1,0,0,0
20220909221881,1,38,18,1,0,0,0
20220909221881,2,37,28,1,0,0,0
20220909221904,1,67,19,2,0,0,0
20220909221904,2,35,22,1,0,0,0
20220909221904,3,30,26,2,0,0,0
20220909221904,4,2,23,2,0,0,0
20220909221904,5,1,23,1,0,0,0
20220909221916,1,26,19,1,0,0,0
20220909221997,1,43,18,2,0,0,0
20220909221997,2,12,22,1,0,0,0
20220909221997,3,45,21,1,0,0,0
20220909222039,1,66,19,1,0,0,0
20220909222059,1,67,18,2,0,0,0
20220909222059,2,65,20,1,0,0,0
20220909222090,1,46,19,2,0,0,0
20220909222128,1,68,18,2,0,0,0
20220909222128,2,70,20,1,0,0,0
20220909222196,1,64,19,2,0,0,0
20220909222244,1,78,18,2,0,0,0
20220909222244,2,71,20,1,0,0,0
20220909222328,1,44,18,1,0,0,0
20220909222328,2,47,20,2,0,0,0
20220909222328,3,21,22,1,0,0,0
20220909222328,4,17,22,1,0,0,0
20220909222328,5,19,22,2,0,0,0
20220909222387,1,50,18,1,0,0,0
20220909222387,2,35,21,2,0,0,0
20220909222387,3,24,26,2,0,0,0
20220909222387,4,40,25,1,0,0,0
20220909222387,5,29,26,1,0,0,0
20220909222387,6,1,22,2,0,0,0
20220909222387,7,0,26,2,0,0,0
20220909222542,1,60,18,2,0,0,0
20220909222542,2,58,20,1,0,0,0
20220909222542,3,10,22,1,0,0,0
20220909222542,4,6,22,1,0,0,0
20220909222542,5,0,23,2,0,0,0
20220909222549,1,44,18,1,0,0,0
20220909222549,2,44,20,2,0,0,0
20220909222549,3,11,22,2,0,0,0
20220909222549,4,13,22,1,0,0,0
20220909222573,1,44,18,2,0,0,0
20220909222573,2,47,20,1,0,0,0
20220909222573,3,13,22,2,0,0,0
20220909222573,4,11,22,1,0,0,0
20221007220514,1,72,18,2,0,0,0
20221007220514,2,75,20,1,0,0,0
20221007220595,1,72,18,1,0,0,0
20221007220595,2,70,20,2,0,0,0
20221007220629,1,60,18,2,0,0,0
20221007220629,2,66,20,1,0,0,0
20221007220867,1,41,18,2,0,0,0
20221007220867,2,50,20,1,0,0,0
20221007220867,3,18,22,1,0,0,0
20221007220867,4,15,22,2,0,0,0
20221007220867,5,7,22,1,0,0,0
20221007220975,1,73,19,2,0,0,0
20221007221013,1,74,18,1,0,0,0
20221007221013,2,75,20,2,0,0,0
20221007221025,1,38,18,2,0,0,0
20221007221025,2,18,22,2,0,0,0
20221007221025,3,7,22,2,0,0,0
20221007221025,4,53,24,1,0,0,0
20221007221070,1,51,18,1,0,0,0
20221007221070,2,50,20,2,0,0,0
20221007221070,3,17,22,1,0,0,0
20221007221070,4,13,22,2,0,0,0
20221007221072,1,72,19,1,0,0,0
20221007221277,1,62,18,2,0,0,0
20221007221277,2,60,20,1,0,0,0
20221007221624,1,52,18,1,0,0,0
20221007221624,2,62,20,2,0,0,0
20221007221766,1,28,18,1,0,0,0
20221007221766,2,30,20,2,0,0,0
20221007221766,3,9,22,1,0,0,0
20221007221766,4,6,22,1,0,0,0
20221007221766,5,12,22,1,0,0,0
20221007221766,6,2,22,1,0,0,0
20221007221766,7,17,25,2,0,0,0
20221007222185,1,26,19,2,0,0,0
20221007222491,1,61,19,1,0,0,0
20221007222491,2,62,21,2,0,0,0
20221007222539,1,80,19,2,0,0,0
20221008220033,1,64,18,2,0,0,0
20221008220033,2,73,20,1,0,0,0
20221008220103,1,30,18,2,0,0,0
20221008220103,2,33,20,1,0,0,0
20221008220103,3,2,22,1,0,0,0
20221008220522,1,56,18,2,0,0,0
20221008220522,2,11,22,2,0,0,0
20221008220539,1,74,18,2,0,0,0
20221008220539,2,74,20,1,0,0,0
20221008220560,1,63,18,2,0,0,0
20221008220560,2,63,20,1,0,0,0
20221008220560,5,14,23,1,0,0,0
20221008220560,6,14,23,1,0,0,0
20221008220618,1,36,18,2,0,0,0
20221008220618,2,33,20,1,0,0,0
20221008220618,3,15,22,1,0,0,0
20221008220618,4,7,22,2,0,0,0
20221008220618,5,6,22,2,0,0,0
20221008220632,1,85,19,2,60,0,0
20221008220634,1,57,18,2,0,0,0
20221008220634,2,63,20,1,0,0,0
20221008220641,1,74,19,1,0,0,0
20221008220661,1,29,19,2,0,0,0
20221008220667,1,64,18,1,0,0,0
20221008220667,2,60,20,2,0,0,0
20221008220705,1,51,18,1,0,0,0
20221008220705,2,46,20,1,0,0,0
20221008220727,1,65,19,1,0,0,0
20221008220735,1,40,18,2,0,0,0
20221008220735,2,19,22,1,0,0,0
20221008220735,3,9,22,1,0,0,0
20221008220735,4,7,22,2,0,0,0
20221008220739,1,27,18,1,0,0,0
20221008220739,2,27,20,2,0,0,0
20221008220739,3,7,22,1,0,0,0
20221008220739,4,8,22,1,0,0,0
20221008220739,5,2,22,1,0,0,0
20221008220753,1,68,18,1,0,0,0
20221008220753,2,73,25,2,0,0,0
20221008220798,1,34,18,1,0,0,0
20221008220798,2,80,24,1,0,0,0
20221008220798,3,70,24,2,0,0,0
20221008220833,1,33,18,1,0,0,0
20221008220833,2,33,20,2,0,0,0
20221008220834,1,53,18,2,0,0,0
20221008220834,2,51,20,1,0,0,0
20221008220834,3,12,22,2,0,0,0
20221008220837,1,41,19,1,0,0,0
20221008220847,1,72,19,2,0,0,0
20221008220879,1,62,19,1,0,0,0
20221008220893,1,45,18,2,0,0,0
20221008220893,2,62,20,1,0,0,0
20221008220899,1,52,18,1,0,0,0
20221008220899,2,51,20,2,0,0,0
20221008220909,1,45,18,2,0,0,0
20221008220909,2,45,20,1,0,0,0
20221008220909,3,6,22,1,0,0,0
20221008220909,4,14,22,2,0,0,0
20221008220909,5,11,22,1,0,0,0
20221008220947,1,34,18,1,0,0,0
20221008220947,2,1,22,1,0,0,0
20221008220947,3,10,22,2,0,0,0
20221008220947,4,25,21,2,0,0,0
20221008220947,5,4,30,1,0,0,0
20221008220947,6,0,22,1,0,0,0
20221008221010,1,35,18,1,0,0,0
20221008221010,2,26,20,2,0,0,0
20221008221010,3,4,22,1,0,0,0
20221008221010,4,3,22,2,0,0,0
20221008221033,1,27,18,1,0,0,0
20221008221033,2,24,20,2,0,0,0
20221008221088,1,64,18,2,0,0,0
20221008221088,2,63,20,1,0,0,0
20221008221100,1,67,18,2,0,0,0
20221008221100,2,66,20,1,0,0,0
20221008221125,1,15,18,1,0,0,0
20221008221125,2,41,24,2,0,0,0
20221008221181,1,26,18,2,0,0,0
20221008221181,2,27,21,1,0,0,0
20221008221181,3,29,28,1,0,0,0
20221008221181,4,3,28,1,0,0,0
20221008221181,5,6,22,2,0,0,0
20221008221181,6,0,22,2,0,0,0
20221008221194,1,19,18,2,0,0,0
20221008221194,2,64,24,1,0,0,0
20221008221194,3,53,24,2,0,0,0
20221008221194,4,20,25,2,0,0,0
20221008221195,1,62,18,2,0,0,0
20221008221195,2,60,20,1,0,0,0
20221008221221,1,60,18,2,0,0,0
20221008221221,2,3,23,2,0,0,0
20221008221258,1,78,19,2,0,0,0
20221008221259,1,66,18,1,0,0,0
20221008221259,2,66,20,2,0,0,0
20221008221263,1,53,18,1,0,0,0
20221008221263,2,54,20,2,0,0,0
20221008221263,3,17,22,1,0,0,0
20221008221263,4,14,22,1,0,0,0
20221008221267,1,21,18,2,0,0,0
20221008221267,2,54,24,1,0,0,0
20221008221309,1,35,19,1,0,0,0
20221008221318,1,48,18,1,0,0,0
20221008221318,2,39,20,2,0,0,0
20221008221318,3,13,22,2,0,0,0
20221008221321,1,77,18,2,0,0,0
20221008221321,2,74,20,1,0,0,0
20221008221326,1,79,19,1,0,0,0
20221008221354,1,58,18,2,0,0,0
20221008221354,2,67,20,1,0,0,0
20221008221357,1,34,18,2,0,0,0
20221008221357,2,43,20,1,0,0,0
20221008221357,3,12,22,1,0,0,0
20221008221357,4,9,22,1,0,0,0
20221008221357,5,5,22,2,0,0,0
20221008221383,1,54,18,2,0,0,0
20221008221383,2,79,24,1,0,0,0
20221008221383,3,77,24,2,0,0,0
20221008221419,1,76,18,2,0,0,0
20221008221419,2,76,20,1,0,0,0
20221008221454,1,71,18,1,0,0,0
20221008221454,2,73,20,2,0,0,0
20221008221457,1,40,18,2,0,0,0
20221008221457,2,34,20,1,0,0,0
20221008221457,3,2,22,1,0,0,0
20221008221479,1,74,18,2,0,0,0
20221008221479,2,78,20,1,0,0,0
20221008221490,1,68,18,2,0,0,0
20221008221490,2,71,20,1,0,0,0
20221008221496,1,45,19,2,0,0,0
20221008221505,1,48,18,2,0,0,0
20221008221505,2,54,20,1,0,0,0
20221008221505,3,15,22,1,0,0,0
20221008221520,1,15,18,1,0,0,0
20221008221520,2,42,24,2,0,0,0
20221008221520,3,11,25,2,0,0,0
20221008221523,1,37,19,1,0,0,0
20221008221524,1,69,18,1,0,0,0
20221008221524,2,47,20,2,0,0,0
20221008221524,3,22,22,1,0,0,0
20221008221524,4,22,22,2,0,0,0
20221008221524,5,18,22,2,0,0,0
20221008221524,6,11,22,2,0,0,0
20221008221617,1,26,18,2,0,0,0
20221008221617,2,25,21,1,0,0,0
20221008221618,1,65,18,2,0,0,0
20221008221618,2,70,20,1,0,0,0
20221008221618,3,85,24,1,60,0,0
20221008221636,1,36,18,2,0,0,0
20221008221636,2,40,20,1,0,0,0
20221008221636,3,3,22,2,0,0,0
20221008221651,1,80,19,2,60,0,0
20221008221652,1,24,18,1,0,0,0
20221008221652,2,27,20,2,0,0,0
20221008221652,3,1,22,1,0,0,0
20221008221652,4,1,22,2,0,0,0
20221008221681,1,47,18,1,0,0,0
20221008221681,2,31,22,2,0,0,0
20221008221681,3,5,22,1,0,0,0
20221008221681,4,3,22,1,0,0,0
20221008221681,5,4,22,2,0,0,0
20221008221734,1,62,19,1,0,0,0
20221008221760,1,54,18,2,0,0,0
20221008221760,2,80,30,2,0,0,0
20221008221761,1,78,18,2,0,0,0
20221008221761,2,60,22,2,0,0,0
20221008221832,1,66,18,1,0,0,0
20221008221832,2,65,20,2,0,0,0
20221008221832,3,30,22,1,0,0,0
20221008221832,7,27,30,2,0,0,0
20221008221854,1,48,18,2,0,0,0
20221008221854,2,22,22,2,0,0,0
20221008221854,6,17,40,2,0,0,0
20221008221855,1,71,18,1,0,0,0
20221008221855,4,67,20,2,0,0,0
20221008221896,1,85,19,2,60,0,0
20221008221955,1,75,18,2,0,0,0
20221008221955,2,75,20,1,0,0,0
20221008221991,1,76,18,1,0,0,0
20221008221991,2,73,20,2,0,0,0
20221008222075,1,31,18,1,0,0,0
20221008222075,2,28,20,2,0,0,0
20221008222083,1,51,18,1,0,0,0
20221008222083,2,35,20,2,0,0,0
20221008222083,3,1,22,1,0,0,0
20221008222095,1,44,18,2,0,0,0
20221008222095,2,19,22,1,0,0,0
20221008222095,3,15,22,2,0,0,0
20221008222095,4,8,22,2,0,0,0
20221008222095,5,46,20,1,0,0,0
20221008222102,1,30,19,2,0,0,0
20221008222112,1,32,18,2,0,0,0
20221008222112,2,33,20,1,0,0,0
20221008222112,3,3,22,1,0,0,0
20221008222116,1,46,18,2,0,0,0
20221008222116,2,42,20,1,0,0,0
20221008222116,3,14,22,1,0,0,0
20221008222116,4,12,22,1,0,0,0
20221008222125,1,53,19,1,0,0,0
20221008222130,1,38,19,1,0,0,0
20221008222187,1,24,19,2,0,0,0
20221008222187,2,23,28,2,0,0,0
20221008222202,1,45,18,2,0,0,0
20221008222202,2,44,20,1,0,0,0
20221008222202,3,12,22,2,0,0,0
20221008222202,4,9,22,1,0,0,0
20221008222204,1,65,19,2,0,0,0
20221008222217,1,61,18,2,0,0,0
20221008222217,2,61,20,1,0,0,0
20221008222243,1,69,18,2,0,0,0
20221008222243,2,69,20,1,0,0,0
20221008222259,1,21,18,1,0,0,0
20221008222259,2,58,24,2,0,0,0
20221008222259,3,18,25,1,0,0,0
20221008222299,1,62,18,2,0,0,0
20221008222299,2,64,20,1,0,0,0
20221008222299,3,31,22,1,0,0,0
20221008222304,1,57,18,1,0,0,0
20221008222304,2,51,20,2,0,0,0
20221008222304,3,9,22,2,0,0,0
20221008222305,1,54,18,1,0,0,0
20221008222305,2,55,20,2,0,0,0
20221008222305,3,23,22,1,0,0,0
20221008222313,1,49,19,1,0,0,0
20221008222313,2,10,40,2,0,0,0
20221008222313,3,6,40,2,0,0,0
20221008222335,1,68,18,1,0,0,0
20221008222335,2,67,20,2,0,0,0
20221008222355,1,38,19,1,0,0,0
20221008222377,1,56,18,2,0,0,0
20221008222377,2,67,20,1,0,0,0
20221008222388,1,55,18,1,0,0,0
20221008222388,2,51,20,2,0,0,0
20221008222388,3,12,22,1,0,0,0
